user_id,duolingo_start_date,daily_goal,highest_course_progress,took_placement_test,purchased_subscription,highest_crown_count,n_active_days,n_lessons_started,n_lessons_completed,longest_streak,n_days_on_platform,
35ce9dd172c911e9a5d1dca9049399ef,9/28/19 19:09,,28,FALSE,FALSE,86,6,38,37,1,972,
35cfd0dc72c911e9856edca9049399ef,6/7/20 12:42,,39,TRUE,TRUE,,82,329,316,24,719,
35cabeae72c911e998a1dca9049399ef,11/26/18 12:49,,34,TRUE,FALSE,240,60,164,153,138,1278,
35d641e872c911e9ba42dca9049399ef,8/18/16 20:52,,64,TRUE,FALSE,396,93,283,222,874,2108,
35cc67e172c911e99621dca9049399ef,10/2/21 4:45,,49,TRUE,FALSE,15,10,13,7,0,237,
35d588f372c911e98050dca9049399ef,11/14/20 21:03,,64,TRUE,TRUE,235,87,265,263,518,559,
35cc145e72c911e9af61dca9049399ef,6/23/21 2:29,,20,FALSE,FALSE,114,87,381,368,73,338,
35d3b80072c911e9a4f5dca9049399ef,12/14/21 0:58,,3,FALSE,FALSE,6,7,9,6,1,164,
35cd9d3872c911e99f5fdca9049399ef,9/18/21 12:43,20,76,TRUE,FALSE,81,73,169,149,10,251,
35cf3dc772c911e981dddca9049399ef,2/16/21 21:37,,31,TRUE,TRUE,195,95,283,279,456,465,
35d03a0272c911e99f87dca9049399ef,10/18/21 17:30,20,61,TRUE,TRUE,152,90,206,194,179,221,
35d1c50072c911e9ba71dca9049399ef,6/15/19 19:57,,3,FALSE,FALSE,7,3,25,24,2,1077,
35d4725172c911e9a44adca9049399ef,3/1/22 13:29,50,25,TRUE,FALSE,41,21,95,54,7,87,
35d1224f72c911e99b2adca9049399ef,4/22/22 8:02,,7,FALSE,FALSE,28,33,197,192,16,35,
35d4263a72c911e9835bdca9049399ef,11/11/20 19:49,,14,TRUE,FALSE,71,18,130,129,8,562,
35d391a372c911e98bcadca9049399ef,3/22/18 19:50,20,64,FALSE,TRUE,244,94,425,402,721,1527,
35cffbd172c911e9b607dca9049399ef,4/16/22 1:22,50,27,FALSE,FALSE,45,40,273,264,29,41,
35d17a4772c911e9857bdca9049399ef,3/4/19 13:35,,4,FALSE,FALSE,6,3,30,25,2,1180,
35d1f81972c911e9b727dca9049399ef,11/7/21 2:36,20,9,FALSE,FALSE,35,88,210,167,25,201,
35d5596172c911e981addca9049399ef,2/14/22 12:16,20,19,FALSE,FALSE,54,43,208,184,13,102,
35d4ebd972c911e9b1eddca9049399ef,7/4/21 13:07,,32,FALSE,TRUE,89,81,289,283,191,327,
35cda8dc72c911e98e1fdca9049399ef,1/22/17 18:25,,16,FALSE,TRUE,48,13,31,21,2,1951,
35d0a54572c911e986e9dca9049399ef,9/4/17 11:15,50,34,TRUE,TRUE,203,95,514,501,426,1726,
35d69c5772c911e989badca9049399ef,5/24/22 6:22,,2,FALSE,FALSE,1,1,4,4,1,3,
35d07d8072c911e990b0dca9049399ef,8/18/21 12:54,50,40,FALSE,TRUE,273,94,652,619,328,282,
35d03f1e72c911e991a9dca9049399ef,11/18/19 16:44,,6,TRUE,FALSE,14,1,,,0,921,
35cf3d4772c911e9a788dca9049399ef,12/15/21 15:44,,31,TRUE,FALSE,125,94,450,448,34,163,
35d6e79172c911e9b3d9dca9049399ef,2/21/19 20:48,,83,FALSE,FALSE,239,88,263,251,409,1191,
35cf261172c911e9aba1dca9049399ef,4/28/21 20:49,,22,TRUE,FALSE,72,28,64,62,4,394,
35d0568772c911e9b349dca9049399ef,4/6/22 11:09,20,10,TRUE,FALSE,26,6,55,51,2,51,
35d0933872c911e98c08dca9049399ef,3/22/22 9:15,50,39,TRUE,TRUE,139,54,504,480,22,66,
35cc2f3372c911e98e2bdca9049399ef,6/27/20 16:07,10,4,FALSE,FALSE,6,8,33,27,9,699,
35d09f9172c911e99a70dca9049399ef,4/7/21 14:15,20,31,TRUE,FALSE,209,95,184,184,379,415,
35d79b1c72c911e99771dca9049399ef,3/8/22 13:44,,22,TRUE,FALSE,61,22,84,81,22,80,
35d4fdc572c911e98c73dca9049399ef,3/21/22 23:30,,5,FALSE,FALSE,,19,63,62,4,67,
35d6ef5972c911e9a46fdca9049399ef,5/3/21 5:48,,31,FALSE,FALSE,103,85,98,94,384,389,
35d4b97372c911e98f76dca9049399ef,8/6/20 0:26,,22,FALSE,FALSE,95,78,222,211,122,659,
35d0b91472c911e998ebdca9049399ef,8/5/21 21:11,20,51,TRUE,TRUE,116,92,387,328,160,295,
35ca72a172c911e9b6f8dca9049399ef,8/19/17 20:23,,58,FALSE,TRUE,269,69,240,232,24,1742,
35d4e56672c911e991dcdca9049399ef,10/4/18 18:47,10,64,TRUE,FALSE,110,95,505,459,146,1331,
35cea1eb72c911e9b062dca9049399ef,3/14/20 12:45,,24,TRUE,TRUE,132,93,240,220,62,804,
35cab5fa72c911e992d8dca9049399ef,4/25/21 23:33,,34,TRUE,TRUE,300,90,159,172,125,397,
35cbec5e72c911e9a721dca9049399ef,5/8/22 13:22,,12,TRUE,TRUE,77,19,271,272,20,19,
35d70ab072c911e9a9dddca9049399ef,9/5/20 17:47,,31,FALSE,FALSE,,7,,,0,629,
35ca30f872c911e9bfbbdca9049399ef,8/24/18 13:29,20,55,TRUE,TRUE,217,49,154,155,124,1372,
35ca6a8272c911e9a419dca9049399ef,1/5/21 1:48,10,64,FALSE,TRUE,567,87,620,604,245,507,
35d0feeb72c911e9b85cdca9049399ef,12/25/21 18:20,50,44,TRUE,TRUE,247,94,1313,1277,154,153,
35ca3d4772c911e9a038dca9049399ef,12/26/20 17:06,50,10,FALSE,TRUE,45,23,509,486,21,517,
35cfcb1172c911e99348dca9049399ef,4/17/20 10:00,,12,FALSE,FALSE,100,29,354,322,13,770,
35cb7b6672c911e9a664dca9049399ef,7/6/21 16:48,,1,FALSE,FALSE,0,1,,,0,325,
35d3156b72c911e9b55ddca9049399ef,1/30/22 0:38,,12,FALSE,FALSE,83,32,309,279,6,117,
35d00c6372c911e9bfcbdca9049399ef,8/16/18 7:41,,32,FALSE,FALSE,168,86,1566,1520,38,1380,
35d7134072c911e9b76bdca9049399ef,4/28/17 6:30,50,64,FALSE,TRUE,205,94,835,816,38,1855,
35cddc1172c911e9be68dca9049399ef,9/12/21 21:58,10,54,TRUE,TRUE,284,95,722,665,255,257,
35cee7eb72c911e9b808dca9049399ef,9/8/18 15:53,,2,FALSE,FALSE,,1,2,2,1,1357,
35d1382672c911e9b92bdca9049399ef,1/31/22 10:54,50,19,FALSE,FALSE,50,91,424,305,41,116,
35d1190572c911e98493dca9049399ef,6/10/21 13:57,10,38,FALSE,FALSE,99,91,127,124,57,351,
35cf147572c911e9b175dca9049399ef,7/18/20 7:59,,41,FALSE,FALSE,166,95,230,225,675,678,
35d34f4572c911e9ad61dca9049399ef,5/30/19 10:59,20,31,TRUE,FALSE,156,74,144,144,16,1093,
35cc483572c911e9b608dca9049399ef,4/4/22 0:34,,11,TRUE,FALSE,48,49,430,414,43,53,
35cace8a72c911e9b1b4dca9049399ef,4/29/17 16:58,10,21,FALSE,FALSE,63,1,,,0,1854,
35cc6c0f72c911e9b170dca9049399ef,4/10/21 1:39,20,32,TRUE,FALSE,172,78,396,390,143,412,
35cf389472c911e981cadca9049399ef,4/12/22 4:55,,31,TRUE,FALSE,120,45,659,645,45,45,
35ceeb2172c911e98b96dca9049399ef,8/29/21 21:10,,23,FALSE,FALSE,166,93,241,229,190,271,
35cf0cca72c911e9a388dca9049399ef,4/27/17 15:57,,31,FALSE,FALSE,176,87,88,85,71,1856,
35d296cf72c911e99d68dca9049399ef,2/10/17 8:17,20,65,FALSE,FALSE,35,9,20,19,3,1932,
35ca7e1e72c911e99e38dca9049399ef,2/3/21 2:57,10,19,FALSE,TRUE,125,83,171,132,316,478,
35d0f19972c911e98700dca9049399ef,8/17/20 19:14,30,33,FALSE,TRUE,242,87,489,464,571,648,
35ca298272c911e986a7dca9049399ef,10/21/18 12:36,,41,FALSE,TRUE,25,21,58,54,13,1314,
35cc45d172c911e98ff2dca9049399ef,12/14/21 5:47,10,2,FALSE,FALSE,5,22,24,13,7,164,
35d5b56672c911e98becdca9049399ef,4/18/22 13:26,,5,TRUE,FALSE,,31,89,90,18,39,
35cae69c72c911e98cbfdca9049399ef,7/22/17 20:01,,35,FALSE,FALSE,100,9,20,13,1,1770,
35d0b14c72c911e9b7e6dca9049399ef,7/30/19 3:46,,75,TRUE,FALSE,155,86,211,208,45,1032,
35ca96f572c911e9a25adca9049399ef,9/12/20 2:33,,64,FALSE,TRUE,141,87,416,400,457,622,
35cf8fe672c911e98914dca9049399ef,3/23/22 9:36,,13,FALSE,FALSE,95,30,210,202,26,65,
35cea06672c911e9b213dca9049399ef,8/25/20 20:26,,33,TRUE,FALSE,240,72,145,143,306,640,
35cd665e72c911e98d50dca9049399ef,2/8/22 7:05,50,9,FALSE,FALSE,62,37,203,197,33,108,
35ca794f72c911e99536dca9049399ef,5/6/22 2:09,50,21,TRUE,TRUE,35,13,137,124,5,21,
35ceb74a72c911e9ba07dca9049399ef,3/10/22 7:50,50,12,TRUE,TRUE,58,62,331,295,17,78,
35d7377572c911e999a1dca9049399ef,9/21/19 18:35,,36,FALSE,FALSE,6,3,19,17,1,979,
35d49bcf72c911e9b3e9dca9049399ef,3/18/21 10:33,,64,FALSE,TRUE,204,94,214,214,211,435,
35ca979e72c911e9af22dca9049399ef,3/25/17 22:37,1,64,FALSE,FALSE,127,43,194,187,44,1889,
35d1a3cc72c911e9b5c8dca9049399ef,4/12/22 16:48,30,9,TRUE,FALSE,25,6,6,5,1,45,
35d2cdd972c911e9b503dca9049399ef,11/6/21 15:18,50,13,FALSE,TRUE,72,45,336,332,12,202,
35d1639772c911e99dcddca9049399ef,5/31/20 1:59,10,64,FALSE,FALSE,216,95,481,463,548,726,
35d3c34772c911e99ef8dca9049399ef,11/21/19 13:24,,50,TRUE,TRUE,109,62,317,286,18,918,
35d3177a72c911e9aa8edca9049399ef,1/24/21 0:28,10,64,FALSE,FALSE,228,92,393,350,247,488,
35cc070072c911e9ae69dca9049399ef,11/22/18 22:08,10,69,TRUE,TRUE,341,41,357,332,35,1282,
35d6967a72c911e9940bdca9049399ef,10/23/20 7:55,,31,FALSE,FALSE,175,92,315,314,583,581,
35d3ee6672c911e99e69dca9049399ef,8/31/19 12:20,,34,TRUE,TRUE,270,81,699,678,566,1000,
35d10cf372c911e98de7dca9049399ef,6/8/18 11:13,,24,TRUE,FALSE,56,4,3,3,1,1449,
35cbd52b72c911e99efcdca9049399ef,6/8/21 18:37,,38,FALSE,FALSE,61,47,686,512,11,353,
35d2395e72c911e9b0c0dca9049399ef,6/23/21 21:32,10,30,TRUE,TRUE,87,88,117,112,201,338,
35cd883372c911e980f2dca9049399ef,5/24/19 9:33,20,32,FALSE,FALSE,151,90,194,198,987,1099,
35d5ec9972c911e99679dca9049399ef,11/25/21 20:37,,31,TRUE,TRUE,129,93,314,299,171,183,
35d456b372c911e9b011dca9049399ef,5/24/22 10:33,,4,FALSE,FALSE,7,4,32,31,4,3,
35ce791172c911e99b1edca9049399ef,5/11/20 17:10,,13,FALSE,FALSE,51,94,126,92,386,746,
35d0110072c911e9982fdca9049399ef,6/19/19 0:57,50,34,TRUE,TRUE,184,88,1303,1270,666,1073,
35d1933d72c911e987abdca9049399ef,2/23/22 14:20,,41,TRUE,FALSE,62,24,143,129,5,93,
35cfeed972c911e98f75dca9049399ef,3/2/21 11:37,20,1,FALSE,FALSE,0,3,4,1,0,451,
35d592ae72c911e9a2b4dca9049399ef,6/16/19 14:19,,49,FALSE,FALSE,28,21,86,85,19,1076,
35d0221972c911e9823cdca9049399ef,4/19/22 1:33,1,5,FALSE,FALSE,6,8,44,26,6,38,
35cfb57572c911e988b3dca9049399ef,7/2/19 12:39,20,34,FALSE,TRUE,131,89,690,688,548,1060,
35d4f39472c911e99b8fdca9049399ef,11/4/21 0:42,,50,FALSE,TRUE,119,89,753,541,201,204,
35cd0a8072c911e9a5a2dca9049399ef,11/26/21 21:59,,32,TRUE,FALSE,177,90,245,232,83,182,
35d1336b72c911e9a4c6dca9049399ef,4/8/22 10:01,,3,FALSE,FALSE,14,12,18,8,12,49,
35d6c8ca72c911e99da4dca9049399ef,8/12/18 21:14,,71,FALSE,FALSE,75,15,54,42,1,1384,
35d6aee372c911e992f6dca9049399ef,1/20/21 19:57,20,34,FALSE,TRUE,158,83,353,335,223,492,
35cbc0f872c911e98524dca9049399ef,8/29/21 23:42,,47,TRUE,TRUE,376,77,356,345,16,271,
35cfa98572c911e9a4fadca9049399ef,2/14/22 10:32,50,12,TRUE,TRUE,67,94,945,765,51,102,
35ce508c72c911e98befdca9049399ef,9/12/20 13:27,30,28,TRUE,FALSE,116,2,2,1,0,622,
35d6a8a372c911e99a1fdca9049399ef,1/10/16 3:33,,7,FALSE,TRUE,41,78,228,213,55,2329,
35d634ab72c911e9b2eadca9049399ef,6/28/18 21:00,,80,FALSE,FALSE,283,50,579,571,8,1429,
35d3c60c72c911e9815edca9049399ef,2/3/17 23:45,,64,FALSE,FALSE,164,24,101,100,7,1939,
35ca1e9172c911e98435dca9049399ef,7/31/17 23:58,20,64,FALSE,FALSE,188,94,195,194,141,1761,
35cd56f072c911e9b90bdca9049399ef,3/25/19 19:02,30,33,TRUE,FALSE,67,15,65,56,3,1159,
35d34d9472c911e994dfdca9049399ef,8/15/21 7:19,,4,FALSE,TRUE,25,28,189,165,17,285,
35ce0c9772c911e99442dca9049399ef,11/23/21 22:20,,35,TRUE,FALSE,,17,31,30,1,185,
35d710ab72c911e9b965dca9049399ef,5/22/22 0:28,30,11,TRUE,FALSE,16,5,78,70,4,5,
35d4611972c911e9aeb5dca9049399ef,12/31/21 1:57,,11,FALSE,FALSE,27,4,23,19,9,147,
35cca7b572c911e99235dca9049399ef,2/1/21 20:35,,6,FALSE,FALSE,11,13,21,17,2,480,
35d799f072c911e9beb3dca9049399ef,8/3/20 20:10,30,64,TRUE,TRUE,274,73,412,370,200,662,
35d0466372c911e99a87dca9049399ef,11/27/18 1:41,,6,FALSE,FALSE,,20,231,225,5,1277,
35cc719172c911e983dbdca9049399ef,4/14/20 0:25,30,64,FALSE,TRUE,194,51,133,128,120,773,
35d24fd772c911e9997ddca9049399ef,11/3/21 14:59,,9,TRUE,FALSE,,48,169,147,8,205,
35ccf8eb72c911e9afbedca9049399ef,1/5/21 3:42,20,58,FALSE,FALSE,165,64,625,491,10,507,
35ce084072c911e99d02dca9049399ef,7/10/20 12:28,,58,TRUE,FALSE,189,95,194,187,683,686,
35d0d06672c911e9b01adca9049399ef,2/6/22 19:30,,8,FALSE,FALSE,,92,327,301,57,110,
35cd703872c911e9aaeadca9049399ef,4/26/17 17:20,,20,TRUE,FALSE,31,1,,,0,1857,
35d5b89c72c911e99ee5dca9049399ef,2/13/17 19:14,1,51,FALSE,TRUE,334,95,648,617,153,1929,
35d3483072c911e9a3d6dca9049399ef,5/13/22 14:44,,12,FALSE,TRUE,75,15,621,604,15,14,
35cf8a4f72c911e9a853dca9049399ef,1/3/21 10:06,,44,FALSE,TRUE,103,29,259,256,8,509,
35cbc19772c911e9a5e1dca9049399ef,9/24/20 18:53,50,47,FALSE,TRUE,122,84,446,425,269,610,
35d556a372c911e9ba4ddca9049399ef,9/14/20 22:25,,64,FALSE,FALSE,99,77,279,281,43,620,
35ce666372c911e99481dca9049399ef,10/25/21 14:04,,4,FALSE,FALSE,5,2,28,23,2,214,
35d2c03872c911e9bf5fdca9049399ef,12/17/21 10:54,,12,FALSE,FALSE,81,95,404,380,160,161,
35d18c5e72c911e9bf56dca9049399ef,7/22/17 14:01,10,41,FALSE,TRUE,156,90,250,199,64,1770,
35d0bfd472c911e9b1eadca9049399ef,2/19/22 10:10,,18,FALSE,FALSE,124,90,170,134,35,97,
35d386b072c911e9a63bdca9049399ef,11/30/21 7:40,50,13,FALSE,FALSE,22,7,16,15,1,178,
35cd211e72c911e99e15dca9049399ef,1/22/19 3:57,,65,FALSE,FALSE,,83,302,271,57,1221,
35d532e672c911e9976bdca9049399ef,3/5/22 9:38,20,31,FALSE,TRUE,89,74,359,342,40,83,
35ce1e2872c911e9a1d7dca9049399ef,9/28/20 10:23,,43,TRUE,FALSE,210,93,266,261,69,606,
35cb1fb872c911e98aeadca9049399ef,2/21/22 0:40,20,19,FALSE,FALSE,35,38,135,133,5,95,
35d623cc72c911e9aaf7dca9049399ef,11/19/21 4:32,,12,FALSE,FALSE,,17,22,11,1,189,
35d445f372c911e9a8c9dca9049399ef,11/19/20 16:03,,34,FALSE,TRUE,277,93,744,669,493,554,
35d01c6372c911e9be71dca9049399ef,7/19/17 18:11,20,31,FALSE,TRUE,202,78,232,221,104,1773,
35d210ab72c911e99158dca9049399ef,9/30/20 1:39,,44,TRUE,FALSE,19,22,44,44,3,604,
35d71f8f72c911e9a45fdca9049399ef,9/26/20 3:30,,18,TRUE,FALSE,58,8,14,6,1,608,
35cbb9f872c911e9a430dca9049399ef,11/23/20 0:05,,34,FALSE,FALSE,153,30,157,183,3,550,
35d6e60f72c911e997f4dca9049399ef,7/5/21 19:03,20,33,FALSE,TRUE,170,93,231,217,159,326,
35ce958072c911e99cdfdca9049399ef,9/29/20 8:24,,33,TRUE,TRUE,107,48,419,412,47,605,
35d43ce372c911e99327dca9049399ef,2/8/21 15:19,,25,FALSE,FALSE,73,18,53,47,6,473,
35d01d8772c911e9beb8dca9049399ef,5/31/19 22:22,,23,TRUE,FALSE,149,77,250,235,41,1092,
35d1447d72c911e99a34dca9049399ef,3/7/22 7:32,30,3,FALSE,FALSE,4,6,20,17,2,81,
35d7142672c911e9a3c2dca9049399ef,4/10/18 13:09,20,39,FALSE,TRUE,31,52,301,275,24,1508,
35d4839472c911e9aeaadca9049399ef,5/24/22 7:09,,12,TRUE,FALSE,25,3,58,54,3,3,
35d6555e72c911e99c77dca9049399ef,2/16/20 16:47,20,7,FALSE,FALSE,17,4,15,9,3,831,
35d2919472c911e98effdca9049399ef,12/10/18 21:17,,44,TRUE,FALSE,11,2,13,13,1,1264,
35d4e44272c911e9855ddca9049399ef,5/24/22 11:30,,28,TRUE,FALSE,57,3,14,14,3,3,
35d3bd5772c911e9a821dca9049399ef,3/30/20 21:22,20,83,FALSE,FALSE,218,91,399,378,209,788,
35d77ff572c911e9a53ddca9049399ef,4/8/22 11:53,,3,FALSE,FALSE,4,12,23,18,1,49,
35d7831772c911e9bca6dca9049399ef,10/9/19 13:27,,11,FALSE,FALSE,,2,3,2,0,961,
35d4fbb572c911e9b415dca9049399ef,4/20/22 0:11,30,19,FALSE,TRUE,110,38,825,788,38,37,
35cf226672c911e9a73adca9049399ef,3/5/21 19:16,20,28,FALSE,FALSE,98,8,22,9,1,448,
35d04f3872c911e9985edca9049399ef,4/22/22 20:49,,12,TRUE,FALSE,83,28,703,659,28,35,
35d1bc2372c911e9a059dca9049399ef,2/18/22 19:09,,16,TRUE,FALSE,59,73,271,238,20,98,
35cae55172c911e9b11bdca9049399ef,7/25/20 16:53,,8,TRUE,FALSE,28,31,107,97,9,671,
35cc878772c911e990dedca9049399ef,5/24/22 11:26,10,18,TRUE,FALSE,28,4,14,13,3,3,
35d6f65972c911e9acbadca9049399ef,4/18/22 3:47,,4,FALSE,FALSE,18,33,283,252,11,39,
35d189ca72c911e990fadca9049399ef,5/15/21 19:20,,17,FALSE,FALSE,106,63,74,55,98,377,
35d6ae1e72c911e988ebdca9049399ef,12/14/21 14:45,,16,FALSE,FALSE,,28,36,31,1,164,
35cb258a72c911e9a154dca9049399ef,3/17/19 3:17,30,54,TRUE,FALSE,49,11,13,13,1,1167,
35cc5f5e72c911e9b8d2dca9049399ef,7/23/17 17:55,,41,FALSE,FALSE,32,13,73,62,4,1769,
35cddca872c911e999cadca9049399ef,7/27/18 20:53,,69,TRUE,TRUE,276,88,230,254,1377,1400,
35d63aa672c911e983bbdca9049399ef,1/18/22 20:34,,17,FALSE,FALSE,59,2,2,0,38,129,
35d6311e72c911e9885adca9049399ef,3/13/22 20:33,,12,FALSE,FALSE,83,73,147,146,19,75,
35d3fea872c911e990e6dca9049399ef,1/24/22 5:39,,12,FALSE,FALSE,59,76,206,179,22,123,
35d0fd6672c911e98c05dca9049399ef,9/9/20 1:58,50,38,TRUE,FALSE,21,8,35,33,6,625,
35ce6e1772c911e9b026dca9049399ef,6/3/18 13:49,,55,FALSE,TRUE,246,41,52,52,42,1454,
35cb6afd72c911e9ae01dca9049399ef,7/27/19 1:07,,64,TRUE,TRUE,113,89,110,107,129,1035,
35d0deee72c911e9af85dca9049399ef,3/6/18 22:34,20,23,TRUE,FALSE,77,10,6,5,1,1543,
35d6710772c911e98ac0dca9049399ef,3/10/18 10:32,,5,TRUE,FALSE,43,71,312,285,19,1539,
35ce3ee672c911e9b88adca9049399ef,7/11/17 19:15,,54,TRUE,TRUE,135,93,143,136,161,1781,
35d1b6f372c911e9a8cddca9049399ef,3/31/21 14:49,50,31,TRUE,TRUE,152,93,475,470,295,422,
35ce226172c911e9a8b8dca9049399ef,9/26/18 10:52,20,27,TRUE,FALSE,75,20,66,53,7,1339,
35d1f08f72c911e99bdddca9049399ef,3/31/22 12:20,,21,FALSE,TRUE,73,54,497,465,47,57,
35cfe3fd72c911e982e3dca9049399ef,3/13/17 5:03,,23,FALSE,FALSE,96,56,104,101,9,1901,
35ca02de72c911e9a3bfdca9049399ef,4/15/20 22:00,50,64,TRUE,TRUE,454,93,262,246,697,772,
35d680eb72c911e9808fdca9049399ef,12/26/21 0:22,,22,TRUE,FALSE,42,4,23,23,1,152,
35d7818572c911e9b2f6dca9049399ef,9/18/17 21:30,,13,FALSE,FALSE,,14,94,83,8,1712,
35cae5f372c911e9a79edca9049399ef,5/17/22 14:42,,49,TRUE,TRUE,149,11,328,305,11,10,
35d3f7a872c911e98404dca9049399ef,8/9/20 3:22,,31,TRUE,FALSE,106,57,224,207,30,656,
35cb224c72c911e9a7d2dca9049399ef,8/17/21 2:53,,41,FALSE,TRUE,91,49,233,227,31,283,
35d58a0272c911e98459dca9049399ef,3/10/22 11:38,,33,FALSE,FALSE,,67,813,799,52,78,
35ce9d4f72c911e99b84dca9049399ef,5/6/19 9:03,30,48,TRUE,FALSE,221,25,76,70,5,1117,
35d343e672c911e98fdcdca9049399ef,5/23/22 9:14,,25,TRUE,FALSE,38,2,8,9,1,4,
35d4a50f72c911e9945bdca9049399ef,11/19/18 8:21,,27,TRUE,TRUE,94,73,283,278,71,1285,
35d6669972c911e9a6c0dca9049399ef,1/11/22 11:12,20,7,FALSE,FALSE,,22,59,65,10,136,
35d67f0a72c911e99c8ddca9049399ef,2/11/18 6:03,10,64,TRUE,TRUE,305,90,286,264,224,1566,
35cfde4072c911e9b8b0dca9049399ef,4/28/22 8:41,,25,TRUE,TRUE,41,29,187,151,22,29,
35cdde4c72c911e9b71bdca9049399ef,1/1/21 22:15,,41,TRUE,TRUE,271,95,404,402,509,511,
35cf3e4a72c911e98271dca9049399ef,7/28/21 6:47,,35,FALSE,TRUE,134,68,348,344,166,303,
35cfd36372c911e981e5dca9049399ef,12/21/21 19:40,,23,TRUE,FALSE,95,89,221,216,44,157,
35d23ae672c911e9ad52dca9049399ef,9/26/17 11:23,,10,FALSE,FALSE,18,2,5,5,1,1704,
35cd55ba72c911e994addca9049399ef,11/12/21 13:44,,18,FALSE,FALSE,56,46,163,157,4,196,
35d2cfeb72c911e9b4a4dca9049399ef,12/27/20 21:43,,14,FALSE,FALSE,61,16,42,30,2,516,
35cf6c0772c911e9b4a4dca9049399ef,10/21/18 16:11,50,31,FALSE,TRUE,277,91,837,779,28,1314,
35ca058772c911e991cddca9049399ef,8/19/17 5:19,,51,FALSE,FALSE,116,15,50,45,2,1742,
35d6483572c911e9936edca9049399ef,5/24/22 20:48,,50,TRUE,FALSE,94,4,149,143,4,3,
35ceef4572c911e98284dca9049399ef,8/30/17 7:11,20,9,FALSE,FALSE,12,6,42,40,4,1731,
35cb40f572c911e99e46dca9049399ef,3/17/21 0:26,,59,FALSE,FALSE,106,56,647,612,20,436,
35d5ad0c72c911e9bdbcdca9049399ef,1/14/22 18:18,20,12,TRUE,FALSE,37,34,63,57,5,133,
35cb26ca72c911e984b6dca9049399ef,9/4/20 17:52,,38,FALSE,TRUE,309,82,336,333,83,630,
35cc6d5c72c911e9a21adca9049399ef,10/18/21 4:31,20,27,FALSE,FALSE,81,81,186,176,86,221,
35d015b872c911e99f1cdca9049399ef,9/2/17 13:40,50,34,FALSE,TRUE,190,85,420,412,144,1728,
35d5cb1e72c911e9827edca9049399ef,4/22/21 23:45,20,5,FALSE,FALSE,15,40,185,108,3,400,
35d5301e72c911e99235dca9049399ef,12/14/21 5:31,,19,FALSE,FALSE,,4,6,4,1,164,
35cc3ad772c911e98974dca9049399ef,5/13/22 18:33,30,2,FALSE,TRUE,8,12,52,48,4,14,
35cdb85472c911e9ab9adca9049399ef,5/9/20 21:37,10,26,FALSE,TRUE,108,91,117,106,237,748,
35d5bd8072c911e9975cdca9049399ef,3/9/19 21:01,10,50,TRUE,TRUE,134,40,158,143,28,1175,
35ccc91172c911e99ca0dca9049399ef,2/3/22 23:32,,21,FALSE,TRUE,173,83,520,471,85,113,
35cdf7a672c911e9b18fdca9049399ef,5/2/22 20:41,20,10,FALSE,FALSE,16,24,116,87,10,25,
35d5f99172c911e9b0badca9049399ef,8/20/21 0:09,,62,TRUE,TRUE,219,92,1377,1264,229,280,
35d3c98072c911e99fdedca9049399ef,12/6/18 17:03,30,83,TRUE,FALSE,115,42,94,88,4,1268,
35d1fd4272c911e9a272dca9049399ef,5/23/22 9:08,,8,FALSE,FALSE,10,4,34,33,2,4,
35d02bfa72c911e9bf6adca9049399ef,10/12/19 18:08,,31,FALSE,FALSE,163,93,201,189,831,958,
35cd5f8a72c911e9a50bdca9049399ef,11/6/19 13:08,50,31,FALSE,FALSE,106,28,359,292,3,933,
35d0975e72c911e99f2adca9049399ef,11/22/21 10:59,,18,TRUE,FALSE,95,38,264,219,4,186,
35cfc3d772c911e9bb54dca9049399ef,2/21/21 12:24,10,27,FALSE,TRUE,117,94,379,205,374,460,
35d5f6f372c911e98885dca9049399ef,7/20/17 13:28,,74,FALSE,FALSE,96,27,105,90,4,1772,
35d5ce7a72c911e99de8dca9049399ef,2/9/22 4:08,,3,FALSE,FALSE,,5,3,3,0,107,
35d4470072c911e99060dca9049399ef,8/7/19 18:43,30,13,FALSE,FALSE,46,5,8,3,1,1024,
35cefcd172c911e9b26cdca9049399ef,8/13/21 3:50,,14,TRUE,FALSE,118,38,1065,1056,10,287,
35cd51b572c911e98b0cdca9049399ef,4/20/22 18:01,,7,TRUE,FALSE,44,27,273,266,10,37,
35d025cf72c911e9bfe8dca9049399ef,11/7/21 9:46,20,25,TRUE,FALSE,48,15,31,27,1,201,
35d0720572c911e9bcbadca9049399ef,1/11/19 10:49,,38,TRUE,TRUE,245,93,160,159,1109,1232,
35cd5efd72c911e994c5dca9049399ef,7/8/20 7:35,10,31,FALSE,FALSE,131,95,156,132,430,688,
35cee45c72c911e99bdfdca9049399ef,4/7/22 17:35,20,31,TRUE,FALSE,96,49,194,189,41,50,
35d6cf8572c911e9935edca9049399ef,12/16/20 23:30,,5,FALSE,FALSE,8,6,12,11,1,527,
35d044de72c911e9ab78dca9049399ef,9/28/17 23:37,20,72,FALSE,FALSE,239,91,186,170,1497,1702,
35ce8cab72c911e9b17bdca9049399ef,5/2/22 16:45,,3,FALSE,TRUE,24,24,242,236,10,25,
35d3099472c911e9ba4bdca9049399ef,5/20/22 10:43,30,2,FALSE,FALSE,1,1,4,3,1,7,
35ca31ab72c911e99f72dca9049399ef,9/7/18 11:52,,58,FALSE,TRUE,450,95,363,356,713,1358,
